state,county,geoid,lives
FL,Miami-Dade,12086014400,37.1
FL,Miami-Dade,12086014500,43.5
FL,Miami-Dade,12086014600,41.5
FL,Miami-Dade,12086014700,43.3
FL,Miami-Dade,12086014800,41.3
FL,Miami-Dade,12086014900,44.4
FL,Miami-Dade,12086015000,42.8
FL,Miami-Dade,12086015100,35.7
FL,Miami-Dade,12086015200,36.2
FL,Miami-Dade,12086015300,38.4
FL,Miami-Dade,12086015400,42.8
FL,Miami-Dade,12086015500,44.1
FL,Miami-Dade,12086015600,37.8
FL,Miami-Dade,12086015700,40.2
FL,Miami-Dade,12086015800,42.7
FL,Miami-Dade,12086015900,42.3
FL,Miami-Dade,12086016000,41.8
FL,Miami-Dade,12086016100,43.1
FL,Miami-Dade,12086016200,41.8
FL,Miami-Dade,12086016300,39
FL,Miami-Dade,12086016400,34.5
FL,Miami-Dade,12086016500,34.5
FL,Miami-Dade,12086016600,40.2
FL,Miami-Dade,12086016700,41.1
FL,Miami-Dade,12086016800,40.1
FL,Miami-Dade,12086016900,37.2
FL,Miami-Dade,12086017000,39.5
FL,Miami-Dade,12086017100,40.6
FL,Miami-Dade,12086017200,41.6
FL,Miami-Dade,12086017300,39.1
FL,Miami-Dade,12086017400,41
FL,Miami-Dade,12086017500,38.4
FL,Miami-Dade,12086017600,33.9
FL,Miami-Dade,12086017700,35.5
FL,Miami-Dade,12086017800,35.3
FL,Miami-Dade,12086017900,37.7
FL,Miami-Dade,12086018000,36.7
FL,Miami-Dade,12086018100,38.8
FL,Miami-Dade,12086018200,34.7
FL,Miami-Dade,12086018300,36
FL,Miami-Dade,12086018400,34.8
FL,Miami-Dade,12086018500,33.9
FL,Miami-Dade,12086018600,37.8
FL,Miami-Dade,12086018700,40.4
FL,Miami-Dade,12086018800,34.7
FL,Miami-Dade,12086018900,42.1
FL,Miami-Dade,12086019000,40.4
FL,Miami-Dade,12086019100,40.7
FL,Miami-Dade,12086019200,39.1
FL,Miami-Dade,12086019300,34.1
FL,Miami-Dade,12086019400,33.4
FL,Miami-Dade,12086019500,36.6
FL,Miami-Dade,12086019600,35.2
FL,Miami-Dade,12086019700,40.5
FL,Miami-Dade,12086019800,36.5
FL,Miami-Dade,12086019900,34.4
FL,Miami-Dade,12086020000,37.9
FL,Miami-Dade,12086020100,37.3
FL,Miami-Dade,12086020200,39.5
FL,Miami-Dade,12086020300,38.9
FL,Miami-Dade,12086490100,42.8
FL,Miami-Dade,12086980100,31.5
FL,Miami-Dade,12086980300,20
FL,Miami-Dade,12086980400,47
FL,Miami-Dade,12086980500,59.5
FL,Miami-Dade,12086980700,19.7
FL,Miami-Dade,12086980800,13.5
FL,Miami-Dade,12086981000,22.7
FL,Monroe,12087970200,64.7
FL,Monroe,12087970300,47.6
FL,Monroe,12087970400,45.7
FL,Monroe,12087970500,47
FL,Monroe,12087970600,54.9
FL,Monroe,12087970700,47.9
FL,Monroe,12087970800,51
FL,Monroe,12087970900,54.5
FL,Monroe,12087971001,59.6
FL,Monroe,12087971002,53.5
FL,Monroe,12087971100,46.4
FL,Monroe,12087971200,48.8
FL,Monroe,12087971300,46.4
FL,Monroe,12087971401,49.5
FL,Monroe,12087971402,50.6
FL,Monroe,12087971501,53.8
FL,Monroe,12087971502,50.6
FL,Monroe,12087971600,49
FL,Monroe,12087971700,44.3
FL,Monroe,12087971800,39.4
FL,Monroe,12087971900,37.8
FL,Monroe,12087972000,42.3
FL,Monroe,12087972100,37
FL,Monroe,12087972200,44
FL,Monroe,12087972300,46.3
FL,Monroe,12087972400,43.8
FL,Monroe,12087972500,45.2
FL,Monroe,12087972600,47.5
FL,Monroe,12087980000,44.5
FL,Monroe,12087980100,32
FL,Nassau,12089050101,49.8
FL,Nassau,12089050102,48.8
FL,Nassau,12089050201,67.8
FL,Nassau,12089050202,48.8
FL,Nassau,12089050203,58.1
FL,Nassau,12089050301,33.8
FL,Nassau,12089050302,39.4
FL,Nassau,12089050303,42.7
FL,Nassau,12089050400,39
FL,Nassau,12089050502,40.5
FL,Nassau,12089050503,37.9
FL,Nassau,12089050504,40.1
FL,Okaloosa,12091020100,42.6
FL,Okaloosa,12091020200,43.7
FL,Okaloosa,12091020301,40.5
FL,Okaloosa,12091020302,37.9
FL,Okaloosa,12091020400,36.6
FL,Okaloosa,12091020500,34
FL,Okaloosa,12091020600,31.5
FL,Okaloosa,12091020700,34.5
FL,Okaloosa,12091020800,24.7
FL,Okaloosa,12091020900,45.3
FL,Okaloosa,12091021001,46.1
FL,Okaloosa,12091021002,45.2
FL,Okaloosa,12091021101,45.3
FL,Okaloosa,12091021102,41.7
FL,Okaloosa,12091021200,28.2
FL,Okaloosa,12091021400,23.3
FL,Okaloosa,12091021501,40.8
FL,Okaloosa,12091021502,44.8
FL,Okaloosa,12091021600,49.5
FL,Okaloosa,12091021700,49.1
FL,Okaloosa,12091021801,31.1
FL,Okaloosa,12091021802,35.8
FL,Okaloosa,12091021900,36
FL,Okaloosa,12091022001,31.5
FL,Okaloosa,12091022002,40.5
FL,Okaloosa,12091022100,38.4
FL,Okaloosa,12091022300,41.4
FL,Okaloosa,12091022400,45.3
FL,Okaloosa,12091022500,44.4
FL,Okaloosa,12091022600,34.9
FL,Okaloosa,12091022700,45.9
FL,Okaloosa,12091022800,34.7
FL,Okaloosa,12091022900,41.2
FL,Okaloosa,12091023100,33.8
FL,Okaloosa,12091023200,46.8
FL,Okaloosa,12091023303,54.5
FL,Okaloosa,12091023304,44.7
FL,Okaloosa,12091023305,37.9
FL,Okaloosa,12091023306,43.4
FL,Okaloosa,12091023307,33.2
FL,Okaloosa,12091023308,45
FL,Okeechobee,12093910101,37.5
FL,Okeechobee,12093910102,39.4
FL,Okeechobee,12093910201,27.2
FL,Okeechobee,12093910202,28.5
FL,Okeechobee,12093910300,42
FL,Okeechobee,12093910401,48.6
FL,Okeechobee,12093910402,30.5
FL,Okeechobee,12093910403,48.7
FL,Okeechobee,12093910500,48.8
FL,Okeechobee,12093910601,45.1
FL,Okeechobee,12093910602,49.2
FL,Orange,12095010200,34.1
FL,Orange,12095010300,46.8
FL,Orange,12095010400,30.9
FL,Orange,12095010500,40.6
FL,Orange,12095010802,36.7
FL,Orange,12095011000,34.1
FL,Orange,12095011100,38.5
FL,Orange,12095011200,42
FL,Orange,12095011300,38.5
FL,Orange,12095011600,38.7
FL,Orange,12095011701,36.5
FL,Orange,12095011702,33.5
FL,Orange,12095012000,32.1
FL,Orange,12095012100,31.2
FL,Orange,12095012201,32.5
FL,Orange,12095012202,31.6
FL,Orange,12095012303,34
FL,Orange,12095012304,29.3
FL,Orange,12095012305,31.9
FL,Orange,12095012306,33.2
FL,Orange,12095012307,33
FL,Orange,12095012401,29.5
FL,Orange,12095012402,29.6
FL,Orange,12095012403,35.6
FL,Orange,12095012500,45.3
FL,Orange,12095012600,39.7
FL,Orange,12095012701,36.7
FL,Orange,12095012800,45.1
FL,Orange,12095012900,37.8
FL,Orange,12095013201,36.8
FL,Orange,12095013202,30.4
FL,Orange,12095013300,41.7
FL,Orange,12095013402,35.4
FL,Orange,12095013403,32.8
FL,Orange,12095013405,29.3
FL,Orange,12095013406,34.8
FL,Orange,12095013503,28.1
FL,Orange,12095013505,40.5
FL,Orange,12095013507,29.1
FL,Orange,12095013508,28.6
FL,Orange,12095013509,47.1
FL,Orange,12095013510,31.3
FL,Orange,12095013511,42.3
FL,Orange,12095013512,30.4
FL,Orange,12095013603,38.9
FL,Orange,12095013604,37.4
FL,Orange,12095013605,32.4
FL,Orange,12095013606,31.2
FL,Orange,12095013607,39
FL,Orange,12095013701,32.8
FL,Orange,12095013702,36
FL,Orange,12095013801,39.3
FL,Orange,12095013802,43.3
FL,Orange,12095013803,42.3
FL,Orange,12095013900,43.9
FL,Orange,12095014000,46.1
FL,Orange,12095014100,45.6
FL,Orange,12095014200,32.9
FL,Orange,12095014301,39.1
FL,Orange,12095014302,31.3
FL,Orange,12095014400,47.2
FL,Orange,12095014502,27.9
FL,Orange,12095014503,36.2
FL,Orange,12095014504,28.9
FL,Orange,12095014601,26.3
FL,Orange,12095014605,39.3
FL,Orange,12095014606,29.2
FL,Orange,12095014607,31.9
FL,Orange,12095014608,29.6
FL,Orange,12095014609,27.8
FL,Orange,12095014701,33
FL,Orange,12095014702,28.8
FL,Orange,12095014703,27.6
FL,Orange,12095014704,29.9
FL,Orange,12095014804,35.1
FL,Orange,12095014805,31.2
FL,Orange,12095014806,40.4
FL,Orange,12095014807,38
FL,Orange,12095014808,40.1
FL,Orange,12095014809,46.2
FL,Orange,12095014810,43.6
FL,Orange,12095014811,43.3
FL,Orange,12095014812,33.6
FL,Orange,12095014813,41
FL,Orange,12095014904,29
FL,Orange,12095014906,40.3
FL,Orange,12095014908,38.9
FL,Orange,12095014909,37
FL,Orange,12095015001,27.8
FL,Orange,12095015002,31.4
FL,Orange,12095015003,35.1
FL,Orange,12095015004,35.7
FL,Orange,12095015103,36.9
FL,Orange,12095015104,35.4
FL,Orange,12095015105,37.9
FL,Orange,12095015106,32.5
FL,Orange,12095015201,31.2
FL,Orange,12095015202,35.8
FL,Orange,12095015300,41.2
FL,Orange,12095015402,43.9
FL,Orange,12095015501,43.1
FL,Orange,12095015601,43.9
FL,Orange,12095015602,44.2
FL,Orange,12095015701,48.6
FL,Orange,12095015702,41.6
FL,Orange,12095015801,47.9
FL,Orange,12095015802,45.1
FL,Orange,12095015901,40.2
FL,Orange,12095015902,45.4
FL,Orange,12095016001,21.5
FL,Orange,12095016002,46.6
FL,Orange,12095016100,48.9
FL,Orange,12095016200,40.4
FL,Orange,12095016301,45.7
FL,Orange,12095016302,26.9
FL,Orange,12095016402,29.4
FL,Orange,12095016406,25.8
FL,Orange,12095016407,25
FL,Orange,12095016408,33
FL,Orange,12095016409,43.8
FL,Orange,12095016410,31.8
FL,Orange,12095016411,30.7
FL,Orange,12095016412,36.2
FL,Orange,12095016503,22.4
FL,Orange,12095016504,27.5
FL,Orange,12095016505,26.3
FL,Orange,12095016507,20.2
FL,Orange,12095016508,22.1
FL,Orange,12095016509,47.9
FL,Orange,12095016510,21.6
FL,Orange,12095016511,21.9
FL,Orange,12095016601,36.5
FL,Orange,12095016602,39
FL,Orange,12095016704,33.1
FL,Orange,12095016709,35.4
FL,Orange,12095016710,34.6
FL,Orange,12095016712,28.2
FL,Orange,12095016713,33.4
FL,Orange,12095016714,35.6
FL,Orange,12095016715,36.7
FL,Orange,12095016716,44.4
FL,Orange,12095016717,33
FL,Orange,12095016723,37
FL,Orange,12095016724,27.6
FL,Orange,12095016727,25.8
FL,Orange,12095016728,36.8
FL,Orange,12095016729,29.4
FL,Orange,12095016730,31.2
FL,Orange,12095016731,30.4
FL,Orange,12095016732,32.3
FL,Orange,12095016733,41.1
FL,Orange,12095016734,32.9
FL,Orange,12095016802,35.9
FL,Orange,12095016803,37.2
FL,Orange,12095016804,33.6
FL,Orange,12095016806,31.2
FL,Orange,12095016807,32.2
FL,Orange,12095016902,32.7
FL,Orange,12095016903,27.9
FL,Orange,12095016904,31.8
FL,Orange,12095016906,28.5
FL,Orange,12095016907,27.1
FL,Orange,12095017001,29.3
FL,Orange,12095017004,39
FL,Orange,12095017006,32.4
FL,Orange,12095017008,33.7
FL,Orange,12095017011,37.8
FL,Orange,12095017012,41.4
FL,Orange,12095017013,38.1
FL,Orange,12095017014,32.1
FL,Orange,12095017015,37.7
FL,Orange,12095017016,39.7
FL,Orange,12095017017,23
FL,Orange,12095017103,33
FL,Orange,12095017104,35.6
FL,Orange,12095017105,35.2
FL,Orange,12095017107,40.2
FL,Orange,12095017108,37.5
FL,Orange,12095017109,47.1
FL,Orange,12095017200,38.3
FL,Orange,12095017300,35.3
FL,Orange,12095017400,36.5
FL,Orange,12095017501,35.2
FL,Orange,12095017503,30.8
FL,Orange,12095017504,35.9
FL,Orange,12095017600,31.6
FL,Orange,12095017701,33.3
FL,Orange,12095017702,41.1
FL,Orange,12095017703,34.5
FL,Orange,12095017802,36.9
FL,Orange,12095017804,38.8
FL,Orange,12095017805,37.9
FL,Orange,12095017806,43.8
FL,Orange,12095017807,32.9
FL,Orange,12095017808,46.4
FL,Orange,12095017901,42.9
FL,Orange,12095017902,50.4
FL,Orange,12095018000,36.6
FL,Orange,12095018100,43
FL,Orange,12095018200,32.2
FL,Orange,12095018300,41.6
FL,Orange,12095018400,39
FL,Orange,12095018500,33.9
FL,Orange,12095018700,33.1
FL,Orange,12095018800,33.8
FL,Orange,12095018900,39.3
FL,Osceola,12097040801,36.3
FL,Osceola,12097040802,35.5
FL,Osceola,12097040803,38.9
FL,Osceola,12097040804,41.2
FL,Osceola,12097040901,34.7
FL,Osceola,12097040902,31.8
FL,Osceola,12097041001,41.7
FL,Osceola,12097041002,34.9
FL,Osceola,12097041100,32.1
FL,Osceola,12097041300,33.3
FL,Osceola,12097041500,36.3
FL,Osceola,12097041600,38.8
FL,Osceola,12097041700,35.4
FL,Osceola,12097041800,35.1
FL,Osceola,12097041900,29.1
FL,Osceola,12097042000,31.3
FL,Osceola,12097042100,32.1
FL,Osceola,12097042200,35
FL,Osceola,12097042300,37.2
FL,Osceola,12097042400,39.1
FL,Osceola,12097042500,37.5
FL,Osceola,12097042601,33.9
FL,Osceola,12097042602,33.4
FL,Osceola,12097042701,33.6
FL,Osceola,12097042702,35.1
FL,Osceola,12097042800,37.4
FL,Osceola,12097042900,31.3
FL,Osceola,12097043100,46.3
FL,Osceola,12097043201,41.5
FL,Osceola,12097043202,40.9
FL,Osceola,12097043203,42
FL,Osceola,12097043204,34.9
FL,Osceola,12097043205,40.7
FL,Osceola,12097043206,42.9
FL,Osceola,12097043301,47.8
FL,Osceola,12097043302,35.9
FL,Osceola,12097043400,37.1
FL,Osceola,12097043500,41.2
FL,Osceola,12097043600,38.8
FL,Osceola,12097043700,42.6
FL,Osceola,12097043800,39.9
FL,Palm Beach,12099000101,47.8
FL,Palm Beach,12099000102,59.1
FL,Palm Beach,12099000202,36.7
FL,Palm Beach,12099000204,41.6
FL,Palm Beach,12099000205,35.7
FL,Palm Beach,12099000206,43.4
FL,Palm Beach,12099000208,42.5
FL,Palm Beach,12099000209,41.8
FL,Palm Beach,12099000210,39
FL,Palm Beach,12099000211,47.5
FL,Palm Beach,12099000213,45.2
FL,Palm Beach,12099000214,38
FL,Palm Beach,12099000215,34.4
FL,Palm Beach,12099000301,65.2
FL,Palm Beach,12099000303,55.9
FL,Palm Beach,12099000304,39.7
FL,Palm Beach,12099000405,60.3
FL,Palm Beach,12099000406,63.1
FL,Palm Beach,12099000407,70.8
FL,Palm Beach,12099000408,63.1
FL,Palm Beach,12099000410,60.3
FL,Palm Beach,12099000505,70.8
FL,Palm Beach,12099000507,63
FL,Palm Beach,12099000509,67.9
FL,Palm Beach,12099000511,58.4
FL,Palm Beach,12099000600,40
FL,Palm Beach,12099000702,45.7
FL,Palm Beach,12099000703,47.4
FL,Palm Beach,12099000802,35.9
FL,Palm Beach,12099000803,57.2
FL,Palm Beach,12099000804,45.2
FL,Palm Beach,12099000902,42.4
FL,Palm Beach,12099000903,40.8
FL,Palm Beach,12099000904,47.2
FL,Palm Beach,12099000905,56.2
FL,Palm Beach,12099001002,28.9
FL,Palm Beach,12099001003,42.5
FL,Palm Beach,12099001004,45.4
FL,Palm Beach,12099001101,35.9
FL,Palm Beach,12099001102,54.1
FL,Palm Beach,12099001200,39.6
FL,Palm Beach,12099001301,29
FL,Palm Beach,12099001302,35.1
FL,Palm Beach,12099001402,27.3
FL,Palm Beach,12099001403,27.1
FL,Palm Beach,12099001404,28.8
FL,Palm Beach,12099001500,40.7
FL,Palm Beach,12099001600,36.3
FL,Palm Beach,12099001700,38.1
FL,Palm Beach,12099001801,36.2
FL,Palm Beach,12099001802,45.3
FL,Palm Beach,12099001904,37.6
FL,Palm Beach,12099001907,62.3
FL,Palm Beach,12099001908,35.5
FL,Palm Beach,12099001909,32.5
FL,Palm Beach,12099001910,72.4
FL,Palm Beach,12099001911,76.2
FL,Palm Beach,12099001912,73.4
FL,Palm Beach,12099001913,75.7
FL,Palm Beach,12099001914,48.3
FL,Palm Beach,12099001915,31.4
FL,Palm Beach,12099001916,30.6
FL,Palm Beach,12099001917,32.1
FL,Palm Beach,12099002005,32.9
FL,Palm Beach,12099002006,36.6
FL,Palm Beach,12099002100,39.4
FL,Palm Beach,12099002200,31.3
FL,Palm Beach,12099002300,38.8
FL,Palm Beach,12099002400,30.4
FL,Palm Beach,12099002600,40.7
FL,Palm Beach,12099002700,39.8
FL,Palm Beach,12099002800,34.4
FL,Palm Beach,12099002900,25.7
FL,Palm Beach,12099003000,30.8
FL,Palm Beach,12099003101,35.8
FL,Palm Beach,12099003102,30.2
FL,Palm Beach,12099003201,32.4
FL,Palm Beach,12099003202,32
FL,Palm Beach,12099003300,35.5
FL,Palm Beach,12099003400,41.4
FL,Palm Beach,12099003504,63.4
FL,Palm Beach,12099003507,59.9
FL,Palm Beach,12099003509,67.1
FL,Palm Beach,12099003511,75.1
FL,Palm Beach,12099003600,40.7
FL,Palm Beach,12099003700,37
FL,Palm Beach,12099003800,33.4
FL,Palm Beach,12099003901,38.7
FL,Palm Beach,12099003902,33.2
FL,Palm Beach,12099004005,34.7
FL,Palm Beach,12099004007,29.5
FL,Palm Beach,12099004008,32.2
FL,Palm Beach,12099004009,30
FL,Palm Beach,12099004010,31.6
FL,Palm Beach,12099004011,31.4
FL,Palm Beach,12099004012,64
FL,Palm Beach,12099004013,66.2
FL,Palm Beach,12099004101,37.2
FL,Palm Beach,12099004102,32.2
FL,Palm Beach,12099004201,35.4
FL,Palm Beach,12099004202,44.4
FL,Palm Beach,12099004203,50.9
FL,Palm Beach,12099004300,44.4
FL,Palm Beach,12099004401,38
FL,Palm Beach,12099004402,28.1
FL,Palm Beach,12099004500,30.5
FL,Palm Beach,12099004601,34.2
FL,Palm Beach,12099004602,30.5
FL,Palm Beach,12099004702,30.9
FL,Palm Beach,12099004704,29.7
FL,Palm Beach,12099004705,33.7
FL,Palm Beach,12099004706,55.1
FL,Palm Beach,12099004809,70.7
FL,Palm Beach,12099004810,55.4
FL,Palm Beach,12099004811,45.5
FL,Palm Beach,12099004812,30.1
FL,Palm Beach,12099004813,33.5
FL,Palm Beach,12099004815,36
FL,Palm Beach,12099004816,63.9
FL,Palm Beach,12099004817,67.2
FL,Palm Beach,12099004818,68.2
FL,Palm Beach,12099004819,31.9
FL,Palm Beach,12099004902,62.6
FL,Palm Beach,12099004903,25.8
FL,Palm Beach,12099004904,29
FL,Palm Beach,12099005000,47.7
FL,Palm Beach,12099005101,28
FL,Palm Beach,12099005102,30.2
FL,Palm Beach,12099005202,32.3
FL,Palm Beach,12099005203,35.3
FL,Palm Beach,12099005204,37.1
FL,Palm Beach,12099005300,47
FL,Palm Beach,12099005405,73
FL,Palm Beach,12099005407,74.1
FL,Palm Beach,12099005409,57.8
FL,Palm Beach,12099005411,63.5
FL,Palm Beach,12099005501,41
FL,Palm Beach,12099005502,36.7
FL,Palm Beach,12099005601,35
FL,Palm Beach,12099005602,46.9
FL,Palm Beach,12099005701,40.6
FL,Palm Beach,12099005702,38.5
FL,Palm Beach,12099005807,41.9
FL,Palm Beach,12099005808,34
FL,Palm Beach,12099005810,70.4
FL,Palm Beach,12099005811,45.9
FL,Palm Beach,12099005812,32.1
FL,Palm Beach,12099005813,36.2
FL,Palm Beach,12099005814,31.2
FL,Palm Beach,12099005815,37.8
FL,Palm Beach,12099005816,39
FL,Palm Beach,12099005817,35.5
FL,Palm Beach,12099005903,37.8
FL,Palm Beach,12099005915,53.4
FL,Palm Beach,12099005916,34.7
FL,Palm Beach,12099005917,39.8
FL,Palm Beach,12099005918,35.9
FL,Palm Beach,12099005921,45.2
FL,Palm Beach,12099005922,59.1
FL,Palm Beach,12099005923,75.9
FL,Palm Beach,12099005926,71.7
FL,Palm Beach,12099005930,68.9
FL,Palm Beach,12099005931,76.8
FL,Palm Beach,12099005933,79.7
FL,Palm Beach,12099005934,75.2
FL,Palm Beach,12099005935,80
FL,Palm Beach,12099005936,69.2
FL,Palm Beach,12099005937,65.2
FL,Palm Beach,12099005938,73.5
FL,Palm Beach,12099005939,77
FL,Palm Beach,12099005940,75.1
FL,Palm Beach,12099005942,60.3
FL,Palm Beach,12099005943,77.8
FL,Palm Beach,12099005944,78.1
FL,Palm Beach,12099005945,71.7
FL,Palm Beach,12099005946,40
FL,Palm Beach,12099005947,74.6
FL,Palm Beach,12099005949,61.3
FL,Palm Beach,12099005950,38.7
FL,Palm Beach,12099005951,38.6
FL,Palm Beach,12099005952,77.6
FL,Palm Beach,12099005953,70.3
FL,Palm Beach,12099005954,70.7
FL,Palm Beach,12099005955,69.1
FL,Palm Beach,12099005956,76.8
FL,Palm Beach,12099006005,51.4
FL,Palm Beach,12099006006,70.5
FL,Palm Beach,12099006007,37.4
FL,Palm Beach,12099006008,64.8
FL,Palm Beach,12099006009,73.8
FL,Palm Beach,12099006010,36
FL,Palm Beach,12099006011,50
FL,Palm Beach,12099006012,43.3
FL,Palm Beach,12099006100,39.6
FL,Palm Beach,12099006201,34
FL,Palm Beach,12099006202,53.7
FL,Palm Beach,12099006203,64.3
FL,Palm Beach,12099006300,44.5
FL,Palm Beach,12099006401,45.8
FL,Palm Beach,12099006402,60.7
FL,Palm Beach,12099006501,37.4
FL,Palm Beach,12099006502,34
FL,Palm Beach,12099006602,45
FL,Palm Beach,12099006603,71.5
FL,Palm Beach,12099006604,38.9
FL,Palm Beach,12099006605,48.5
FL,Palm Beach,12099006700,37.4
FL,Palm Beach,12099006801,32.3
FL,Palm Beach,12099006802,34.6
FL,Palm Beach,12099006906,41.6
FL,Palm Beach,12099006907,50.4
FL,Palm Beach,12099006908,49.7
FL,Palm Beach,12099006909,56.1
FL,Palm Beach,12099006910,60
FL,Palm Beach,12099006911,46.6
FL,Palm Beach,12099006912,47.7
FL,Palm Beach,12099007002,54.4
FL,Palm Beach,12099007005,68.3
FL,Palm Beach,12099007006,58.4
FL,Palm Beach,12099007007,47.9
FL,Palm Beach,12099007008,38.8
FL,Palm Beach,12099007009,46.9
FL,Palm Beach,12099007010,73.4
FL,Palm Beach,12099007011,69.8
FL,Palm Beach,12099007100,19.6
FL,Palm Beach,12099007201,49.3
FL,Palm Beach,12099007202,37.8
FL,Palm Beach,12099007203,35.3
FL,Palm Beach,12099007301,46.4
FL,Palm Beach,12099007302,42.2
FL,Palm Beach,12099007407,62.4
FL,Palm Beach,12099007410,61.2
FL,Palm Beach,12099007412,61.1
FL,Palm Beach,12099007414,71.2
FL,Palm Beach,12099007416,64.4
FL,Palm Beach,12099007418,69.5
FL,Palm Beach,12099007420,65.9
FL,Palm Beach,12099007501,43.9
FL,Palm Beach,12099007504,51.6
FL,Palm Beach,12099007505,53.7
FL,Palm Beach,12099007602,39.2
FL,Palm Beach,12099007603,44.5
FL,Palm Beach,12099007604,43.3
FL,Palm Beach,12099007605,43.7
FL,Palm Beach,12099007607,44.8
FL,Palm Beach,12099007610,48.6
FL,Palm Beach,12099007612,43
FL,Palm Beach,12099007613,46.5
FL,Palm Beach,12099007614,54.9
FL,Palm Beach,12099007615,38.5
FL,Palm Beach,12099007616,65.3
FL,Palm Beach,12099007617,71.1
FL,Palm Beach,12099007618,43.6
FL,Palm Beach,12099007705,43.4
FL,Palm Beach,12099007710,42.2
FL,Palm Beach,12099007713,36.1
FL,Palm Beach,12099007716,39.9
FL,Palm Beach,12099007721,44.8
FL,Palm Beach,12099007723,45.7
FL,Palm Beach,12099007724,39.3
FL,Palm Beach,12099007725,40.5
FL,Palm Beach,12099007730,43.4
FL,Palm Beach,12099007731,48.2
FL,Palm Beach,12099007732,35.4
FL,Palm Beach,12099007733,38.9
FL,Palm Beach,12099007734,42.8
FL,Palm Beach,12099007735,40.1
FL,Palm Beach,12099007736,38.1
FL,Palm Beach,12099007738,38.3
FL,Palm Beach,12099007739,46.9
FL,Palm Beach,12099007740,46.2
FL,Palm Beach,12099007741,60.6
FL,Palm Beach,12099007742,65.4
FL,Palm Beach,12099007743,42.1
FL,Palm Beach,12099007744,70
FL,Palm Beach,12099007746,77
FL,Palm Beach,12099007747,81.3
FL,Palm Beach,12099007748,41
FL,Palm Beach,12099007749,50.9
FL,Palm Beach,12099007750,34.4
FL,Palm Beach,12099007751,43.5
FL,Palm Beach,12099007752,39.4
FL,Palm Beach,12099007753,42.9
FL,Palm Beach,12099007754,63.9
FL,Palm Beach,12099007756,55.7
FL,Palm Beach,12099007757,58.7
FL,Palm Beach,12099007758,36.7
FL,Palm Beach,12099007759,43.8
FL,Palm Beach,12099007760,36.4
FL,Palm Beach,12099007762,52.3
FL,Palm Beach,12099007763,32.5
FL,Palm Beach,12099007764,49.7
FL,Palm Beach,12099007765,38.8
FL,Palm Beach,12099007766,42.3
FL,Palm Beach,12099007767,36
FL,Palm Beach,12099007805,45.7
FL,Palm Beach,12099007808,40.3
FL,Palm Beach,12099007809,41.9
FL,Palm Beach,12099007812,41.7
FL,Palm Beach,12099007813,35.3
FL,Palm Beach,12099007814,62.4
FL,Palm Beach,12099007817,38.5
FL,Palm Beach,12099007818,38.3
FL,Palm Beach,12099007820,41.8
FL,Palm Beach,12099007821,41.8
FL,Palm Beach,12099007822,44.6
FL,Palm Beach,12099007823,45.7
FL,Palm Beach,12099007828,48.5
FL,Palm Beach,12099007830,58.9
FL,Palm Beach,12099007831,47.1
FL,Palm Beach,12099007832,52.2
FL,Palm Beach,12099007833,30.4
FL,Palm Beach,12099007834,71.9
FL,Palm Beach,12099007835,46.5
FL,Palm Beach,12099007836,38.3
FL,Palm Beach,12099007837,51.1
FL,Palm Beach,12099007838,39.5
FL,Palm Beach,12099007839,40.4
FL,Palm Beach,12099007908,39
FL,Palm Beach,12099007909,59.6
FL,Palm Beach,12099007910,40.7
FL,Palm Beach,12099007912,37.6
FL,Palm Beach,12099008001,28.5
FL,Palm Beach,12099008002,31.3
FL,Palm Beach,12099008101,31.7
FL,Palm Beach,12099008102,42.8
FL,Palm Beach,12099008201,30.6
FL,Palm Beach,12099008202,34
FL,Palm Beach,12099008203,28.2
FL,Palm Beach,12099008301,27.7
FL,Palm Beach,12099008302,35.1
FL,Palm Beach,12099980100,10.5
FL,Palm Beach,12099980200,33.8
FL,Pasco,12101030101,44.5
FL,Pasco,12101030102,50.4
FL,Pasco,12101030202,54.5
FL,Pasco,12101030203,64.4
FL,Pasco,12101030204,49.1
FL,Pasco,12101030205,49.9
FL,Pasco,12101030301,49.5
FL,Pasco,12101030302,62.3
FL,Pasco,12101030303,55.5
FL,Pasco,12101030404,44.7
FL,Pasco,12101030405,45.6
FL,Pasco,12101030406,49.2
FL,Pasco,12101030407,40.4
FL,Pasco,12101030408,43.3
FL,Pasco,12101030409,43.9
FL,Pasco,12101030410,54.2
FL,Pasco,12101030411,42
FL,Pasco,12101030412,39
FL,Pasco,12101030501,44.1
FL,Pasco,12101030502,43.3
FL,Pasco,12101030601,48.5
FL,Pasco,12101030602,40.4
FL,Pasco,12101030700,36.6
FL,Pasco,12101030800,43.1
FL,Pasco,12101030901,44.2
FL,Pasco,12101030903,42.4
FL,Pasco,12101030904,44.1
FL,Pasco,12101030905,44.7
FL,Pasco,12101031003,42.3
FL,Pasco,12101031005,38
FL,Pasco,12101031006,34.6
FL,Pasco,12101031007,42.5
FL,Pasco,12101031008,45.1
FL,Pasco,12101031009,40.1
FL,Pasco,12101031010,41.3
FL,Pasco,12101031011,47.8
FL,Pasco,12101031012,53.1
FL,Pasco,12101031013,39.6
FL,Pasco,12101031014,38.8
FL,Pasco,12101031101,53.2
FL,Pasco,12101031102,59.1
FL,Pasco,12101031203,67.1
FL,Pasco,12101031204,56.6
FL,Pasco,12101031205,52.3
